time;type;message
1682114920.130179;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114920.4644253;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114920.546129;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114921.2330577;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114921.295826;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114921.4321327;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114921.5146687;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114921.5742376;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114921.6531632;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114921.7119372;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114921.7908456;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114921.8496;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114921.9274497;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114921.990634;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114922.067426;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114922.1284747;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114922.2043664;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114922.2734075;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114922.3498092;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114922.4108508;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114922.5037494;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114922.9696004;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114923.1097677;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114923.1885092;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114923.250959;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114923.3288007;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114923.388699;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114923.4663022;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114923.5296063;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114923.6074567;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114923.666447;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114923.7448504;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114923.8063495;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114923.8825486;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114923.9416344;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114924.0194197;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114924.3555355;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114924.4336083;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114924.4939687;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114924.5715637;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114924.9157116;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114924.9925902;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114925.0532022;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114925.1362796;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114925.1973765;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114925.2731113;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114925.3378143;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114925.4183037;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114925.476361;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114925.553091;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114925.6175385;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114925.6909826;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114925.7524428;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114925.8297675;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114925.8929036;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114927.2889192;WARNING;Warning: One trajectory generation iteration took more than 0.110s (Actual calculation time: 1.399s)
1682114927.351198;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114927.433846;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114927.4948773;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114929.1965842;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114929.2626736;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114929.3376458;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114929.3996887;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114929.4793684;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114929.5394514;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114929.6241505;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114929.6853685;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114929.7634304;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114929.8234851;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114929.9033434;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114929.9639962;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114930.0406082;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114930.1032214;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114930.1810226;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114930.2475371;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114930.324942;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114930.3869925;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114930.4641097;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114930.5263832;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114930.6048388;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114930.6632907;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114930.7582474;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114930.8191407;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114930.902243;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114933.9747336;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.94m/s)
1682114933.975708;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682114934.0578253;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -1.09m/s)
1682114934.0586393;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682114934.121427;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -1.09m/s)
1682114934.1223936;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682114934.205162;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -1.09m/s)
1682114934.2059708;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682114934.2661257;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -1.09m/s)
1682114934.625958;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114934.8264194;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114934.9027383;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682114934.9050221;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.75m/s)
1682114934.9061882;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682114934.9739842;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114935.0540493;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114935.11737;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114935.1981752;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114935.258229;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114935.3384726;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114935.3999474;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114935.47688;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114935.5391648;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114935.6162517;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114935.6805117;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114935.7574232;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114935.8211298;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114935.8960238;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114935.9574149;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114936.038453;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114936.0973656;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114936.179039;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114936.245931;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114936.3241646;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114936.3834558;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114936.4689856;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114936.5335617;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114936.6099365;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114936.675037;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114936.7508638;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114936.8118536;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114936.8917644;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682114936.9576502;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
